tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status
1441509,andou_(girls_und_panzer),4,1803,安藤,安藤; 安押; 安藤(GuP),danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/andou_%28girls_und_panzer%29,ok
1524993,saria_(arknights),4,1799,塞雷娅,赛雷娅; 塞雷娅; 博塞,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/saria_%28arknights%29,ok
1275721,kuroshio_(kancolle),4,1790,黑潮,黑潮; 黒潮,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kuroshio_%28kancolle%29,ok
1735921,asashio_kai_ni_(kancolle),4,1783,朝潮改二,朝潮改二丁; 朝潮改二,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/asashio_kai_ni_%28kancolle%29,ok
1643688,azusa_(blue_archive),4,1781,白洲梓,梓(碧蓝档案); 白洲梓,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/azusa_%28blue_archive%29,ok
1626315,dusk_(arknights),4,1768,夕,明日方舟夕; 夕,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/dusk_%28arknights%29,ok
10146,koizumi_itsuki,4,1766,古泉一树,古泉一樹; 古泉; 古長,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/koizumi_itsuki,ok
1536889,kanroji_mitsuri,4,1759,甘露寺蜜璃,甘露寺蜜璃; 恋柱,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/kanroji_mitsuri,ok
386242,sakata_gintoki,4,1738,坂田银时,坂田银时; 坂田銀時; 銀時,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/sakata_gintoki,ok
1749629,chouzetsusaikawa_tenshi-chan,4,1721,超绝最可爱天使酱,超绝最可爱天使酱; 超絕最可愛天使醬; 超天酱; 超天醬,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/chouzetsusaikawa_tenshi-chan,ok
